fecha,anio,mes_num,mes_nombre,departamento,categoria,presupuestado,ejecutado,variacion,variacion_pct
2025-11-01,2025,11,November,Marketing,Otros gastos operativos,540000.0,437000.0,-103000.0,-19.1
2025-12-01,2025,12,December,Marketing,Nómina,6188000.0,5307000.0,-881000.0,-14.2
2025-12-01,2025,12,December,Marketing,Marketing y publicidad,1350000.0,1323000.0,-27000.0,-2.0
2025-12-01,2025,12,December,Marketing,Tecnología y software,1125000.0,1202000.0,77000.0,6.8
2025-12-01,2025,12,December,Marketing,Viajes y viáticos,900000.0,893000.0,-7000.0,-0.8
2025-12-01,2025,12,December,Marketing,Arrendamientos,1012000.0,1055000.0,43000.0,4.2
2025-12-01,2025,12,December,Marketing,Otros gastos operativos,675000.0,608000.0,-67000.0,-9.9
2025-01-01,2025,1,January,Administración,Nómina,3341000.0,2997000.0,-344000.0,-10.3
2025-01-01,2025,1,January,Administración,Marketing y publicidad,729000.0,787000.0,58000.0,8.0
2025-01-01,2025,1,January,Administración,Tecnología y software,608000.0,634000.0,26000.0,4.3
2025-01-01,2025,1,January,Administración,Viajes y viáticos,486000.0,485000.0,-1000.0,-0.2
2025-01-01,2025,1,January,Administración,Arrendamientos,547000.0,610000.0,63000.0,11.5
2025-01-01,2025,1,January,Administración,Otros gastos operativos,364000.0,333000.0,-31000.0,-8.5
2025-02-01,2025,2,February,Administración,Nómina,3341000.0,3279000.0,-62000.0,-1.9
2025-02-01,2025,2,February,Administración,Marketing y publicidad,729000.0,796000.0,67000.0,9.2
2025-02-01,2025,2,February,Administración,Tecnología y software,608000.0,708000.0,100000.0,16.4
2025-02-01,2025,2,February,Administración,Viajes y viáticos,486000.0,486000.0,0.0,0.0
2025-02-01,2025,2,February,Administración,Arrendamientos,547000.0,629000.0,82000.0,15.0
2025-02-01,2025,2,February,Administración,Otros gastos operativos,364000.0,345000.0,-19000.0,-5.2
2025-03-01,2025,3,March,Administración,Nómina,3713000.0,3899000.0,186000.0,5.0
2025-03-01,2025,3,March,Administración,Marketing y publicidad,810000.0,797000.0,-13000.0,-1.6
2025-03-01,2025,3,March,Administración,Tecnología y software,675000.0,579000.0,-96000.0,-14.2
2025-03-01,2025,3,March,Administración,Viajes y viáticos,540000.0,553000.0,13000.0,2.4
2025-03-01,2025,3,March,Administración,Arrendamientos,608000.0,658000.0,50000.0,8.2
2025-03-01,2025,3,March,Administración,Otros gastos operativos,405000.0,400000.0,-5000.0,-1.2
2025-04-01,2025,4,April,Administración,Nómina,3713000.0,3763000.0,50000.0,1.3
2025-04-01,2025,4,April,Administración,Marketing y publicidad,810000.0,912000.0,102000.0,12.6
2025-04-01,2025,4,April,Administración,Tecnología y software,675000.0,599000.0,-76000.0,-11.3
2025-04-01,2025,4,April,Administración,Viajes y viáticos,540000.0,467000.0,-73000.0,-13.5
2025-04-01,2025,4,April,Administración,Arrendamientos,608000.0,572000.0,-36000.0,-5.9
2025-04-01,2025,4,April,Administración,Otros gastos operativos,405000.0,361000.0,-44000.0,-10.9
2025-05-01,2025,5,May,Administración,Nómina,3713000.0,4246000.0,533000.0,14.4
2025-05-01,2025,5,May,Administración,Marketing y publicidad,810000.0,833000.0,23000.0,2.8
2025-05-01,2025,5,May,Administración,Tecnología y software,675000.0,623000.0,-52000.0,-7.7
2025-05-01,2025,5,May,Administración,Viajes y viáticos,540000.0,510000.0,-30000.0,-5.6
2025-05-01,2025,5,May,Administración,Arrendamientos,608000.0,764000.0,156000.0,25.7
2025-05-01,2025,5,May,Administración,Otros gastos operativos,405000.0,383000.0,-22000.0,-5.4
2025-06-01,2025,6,June,Administración,Nómina,4641000.0,4409000.0,-232000.0,-5.0
2025-06-01,2025,6,June,Administración,Marketing y publicidad,1012000.0,1040000.0,28000.0,2.8
2025-06-01,2025,6,June,Administración,Tecnología y software,844000.0,892000.0,48000.0,5.7
2025-06-01,2025,6,June,Administración,Viajes y viáticos,675000.0,688000.0,13000.0,1.9
2025-06-01,2025,6,June,Administración,Arrendamientos,759000.0,697000.0,-62000.0,-8.2
2025-06-01,2025,6,June,Administración,Otros gastos operativos,506000.0,453000.0,-53000.0,-10.5
2025-07-01,2025,7,July,Administración,Nómina,3713000.0,3990000.0,277000.0,7.5
2025-07-01,2025,7,July,Administración,Marketing y publicidad,810000.0,806000.0,-4000.0,-0.5
2025-07-01,2025,7,July,Administración,Tecnología y software,675000.0,575000.0,-100000.0,-14.8
2025-07-01,2025,7,July,Administración,Viajes y viáticos,540000.0,597000.0,57000.0,10.6
2025-07-01,2025,7,July,Administración,Arrendamientos,608000.0,650000.0,42000.0,6.9
2025-07-01,2025,7,July,Administración,Otros gastos operativos,405000.0,396000.0,-9000.0,-2.2
2025-08-01,2025,8,August,Administración,Nómina,3713000.0,3698000.0,-15000.0,-0.4
2025-08-01,2025,8,August,Administración,Marketing y publicidad,810000.0,827000.0,17000.0,2.1
2025-08-01,2025,8,August,Administración,Tecnología y software,675000.0,633000.0,-42000.0,-6.2
2025-08-01,2025,8,August,Administración,Viajes y viáticos,540000.0,474000.0,-66000.0,-12.2
2025-08-01,2025,8,August,Administración,Arrendamientos,608000.0,625000.0,17000.0,2.8
2025-08-01,2025,8,August,Administración,Otros gastos operativos,405000.0,353000.0,-52000.0,-12.8
2025-09-01,2025,9,September,Administración,Nómina,3713000.0,3920000.0,207000.0,5.6
2025-09-01,2025,9,September,Administración,Marketing y publicidad,810000.0,705000.0,-105000.0,-13.0
2025-09-01,2025,9,September,Administración,Tecnología y software,675000.0,669000.0,-6000.0,-0.9
2025-09-01,2025,9,September,Administración,Viajes y viáticos,540000.0,533000.0,-7000.0,-1.3
2025-09-01,2025,9,September,Administración,Arrendamientos,608000.0,705000.0,97000.0,16.0
2025-09-01,2025,9,September,Administración,Otros gastos operativos,405000.0,366000.0,-39000.0,-9.6
2025-10-01,2025,10,October,Administración,Nómina,3713000.0,3305000.0,-408000.0,-11.0
2025-10-01,2025,10,October,Administración,Marketing y publicidad,810000.0,763000.0,-47000.0,-5.8
2025-10-01,2025,10,October,Administración,Tecnología y software,675000.0,607000.0,-68000.0,-10.1
2025-10-01,2025,10,October,Administración,Viajes y viáticos,540000.0,511000.0,-29000.0,-5.4
2025-10-01,2025,10,October,Administración,Arrendamientos,608000.0,631000.0,23000.0,3.8
2025-10-01,2025,10,October,Administración,Otros gastos operativos,405000.0,433000.0,28000.0,6.9
2025-11-01,2025,11,November,Administración,Nómina,3713000.0,4352000.0,639000.0,17.2
2025-11-01,2025,11,November,Administración,Marketing y publicidad,810000.0,756000.0,-54000.0,-6.7
2025-11-01,2025,11,November,Administración,Tecnología y software,675000.0,835000.0,160000.0,23.7
2025-11-01,2025,11,November,Administración,Viajes y viáticos,540000.0,636000.0,96000.0,17.8
2025-11-01,2025,11,November,Administración,Arrendamientos,608000.0,596000.0,-12000.0,-2.0
2025-11-01,2025,11,November,Administración,Otros gastos operativos,405000.0,321000.0,-84000.0,-20.7
2025-12-01,2025,12,December,Administración,Nómina,4641000.0,4698000.0,57000.0,1.2
2025-12-01,2025,12,December,Administración,Marketing y publicidad,1012000.0,1019000.0,7000.0,0.7
2025-12-01,2025,12,December,Administración,Tecnología y software,844000.0,669000.0,-175000.0,-20.7
2025-12-01,2025,12,December,Administración,Viajes y viáticos,675000.0,679000.0,4000.0,0.6
2025-12-01,2025,12,December,Administración,Arrendamientos,759000.0,746000.0,-13000.0,-1.7
2025-12-01,2025,12,December,Administración,Otros gastos operativos,506000.0,470000.0,-36000.0,-7.1
2025-01-01,2025,1,January,Recursos Humanos,Nómina,2599000.0,2800000.0,201000.0,7.7
2025-01-01,2025,1,January,Recursos Humanos,Marketing y publicidad,567000.0,618000.0,51000.0,9.0
2025-01-01,2025,1,January,Recursos Humanos,Tecnología y software,472000.0,452000.0,-20000.0,-4.2
2025-01-01,2025,1,January,Recursos Humanos,Viajes y viáticos,378000.0,386000.0,8000.0,2.1
2025-01-01,2025,1,January,Recursos Humanos,Arrendamientos,425000.0,400000.0,-25000.0,-5.9
2025-01-01,2025,1,January,Recursos Humanos,Otros gastos operativos,283000.0,263000.0,-20000.0,-7.1
2025-02-01,2025,2,February,Recursos Humanos,Nómina,2599000.0,2670000.0,71000.0,2.7
2025-02-01,2025,2,February,Recursos Humanos,Marketing y publicidad,567000.0,594000.0,27000.0,4.8
2025-02-01,2025,2,February,Recursos Humanos,Tecnología y software,472000.0,449000.0,-23000.0,-4.9
2025-02-01,2025,2,February,Recursos Humanos,Viajes y viáticos,378000.0,303000.0,-75000.0,-19.8
2025-02-01,2025,2,February,Recursos Humanos,Arrendamientos,425000.0,448000.0,23000.0,5.4
2025-02-01,2025,2,February,Recursos Humanos,Otros gastos operativos,283000.0,243000.0,-40000.0,-14.1
2025-03-01,2025,3,March,Recursos Humanos,Nómina,2887000.0,2978000.0,91000.0,3.2
2025-03-01,2025,3,March,Recursos Humanos,Marketing y publicidad,630000.0,731000.0,101000.0,16.0
2025-03-01,2025,3,March,Recursos Humanos,Tecnología y software,525000.0,524000.0,-1000.0,-0.2
2025-03-01,2025,3,March,Recursos Humanos,Viajes y viáticos,420000.0,375000.0,-45000.0,-10.7
2025-03-01,2025,3,March,Recursos Humanos,Arrendamientos,472000.0,410000.0,-62000.0,-13.1
2025-03-01,2025,3,March,Recursos Humanos,Otros gastos operativos,315000.0,348000.0,33000.0,10.5
2025-04-01,2025,4,April,Recursos Humanos,Nómina,2887000.0,2941000.0,54000.0,1.9
2025-04-01,2025,4,April,Recursos Humanos,Marketing y publicidad,630000.0,661000.0,31000.0,4.9
2025-04-01,2025,4,April,Recursos Humanos,Tecnología y software,525000.0,569000.0,44000.0,8.4
2025-04-01,2025,4,April,Recursos Humanos,Viajes y viáticos,420000.0,418000.0,-2000.0,-0.5
2025-04-01,2025,4,April,Recursos Humanos,Arrendamientos,472000.0,459000.0,-13000.0,-2.8
2025-04-01,2025,4,April,Recursos Humanos,Otros gastos operativos,315000.0,288000.0,-27000.0,-8.6
2025-05-01,2025,5,May,Recursos Humanos,Nómina,2887000.0,2128000.0,-759000.0,-26.3
2025-05-01,2025,5,May,Recursos Humanos,Marketing y publicidad,630000.0,544000.0,-86000.0,-13.7
2025-05-01,2025,5,May,Recursos Humanos,Tecnología y software,525000.0,522000.0,-3000.0,-0.6
2025-05-01,2025,5,May,Recursos Humanos,Viajes y viáticos,420000.0,413000.0,-7000.0,-1.7
2025-05-01,2025,5,May,Recursos Humanos,Arrendamientos,472000.0,490000.0,18000.0,3.8
2025-05-01,2025,5,May,Recursos Humanos,Otros gastos operativos,315000.0,311000.0,-4000.0,-1.3
2025-06-01,2025,6,June,Recursos Humanos,Nómina,3609000.0,3734000.0,125000.0,3.5
2025-06-01,2025,6,June,Recursos Humanos,Marketing y publicidad,787000.0,843000.0,56000.0,7.1
2025-06-01,2025,6,June,Recursos Humanos,Tecnología y software,656000.0,604000.0,-52000.0,-7.9
2025-06-01,2025,6,June,Recursos Humanos,Viajes y viáticos,525000.0,511000.0,-14000.0,-2.7
2025-06-01,2025,6,June,Recursos Humanos,Arrendamientos,591000.0,505000.0,-86000.0,-14.6
2025-06-01,2025,6,June,Recursos Humanos,Otros gastos operativos,394000.0,428000.0,34000.0,8.6
2025-07-01,2025,7,July,Recursos Humanos,Nómina,2887000.0,2955000.0,68000.0,2.4
2025-07-01,2025,7,July,Recursos Humanos,Marketing y publicidad,630000.0,658000.0,28000.0,4.4
2025-07-01,2025,7,July,Recursos Humanos,Tecnología y software,525000.0,598000.0,73000.0,13.9
2025-07-01,2025,7,July,Recursos Humanos,Viajes y viáticos,420000.0,461000.0,41000.0,9.8
2025-07-01,2025,7,July,Recursos Humanos,Arrendamientos,472000.0,470000.0,-2000.0,-0.4
2025-07-01,2025,7,July,Recursos Humanos,Otros gastos operativos,315000.0,337000.0,22000.0,7.0
2025-08-01,2025,8,August,Recursos Humanos,Nómina,2887000.0,2566000.0,-321000.0,-11.1
2025-08-01,2025,8,August,Recursos Humanos,Marketing y publicidad,630000.0,655000.0,25000.0,4.0
2025-08-01,2025,8,August,Recursos Humanos,Tecnología y software,525000.0,532000.0,7000.0,1.3
2025-08-01,2025,8,August,Recursos Humanos,Viajes y viáticos,420000.0,359000.0,-61000.0,-14.5
2025-08-01,2025,8,August,Recursos Humanos,Arrendamientos,472000.0,529000.0,57000.0,12.1
2025-08-01,2025,8,August,Recursos Humanos,Otros gastos operativos,315000.0,295000.0,-20000.0,-6.3
2025-09-01,2025,9,September,Recursos Humanos,Nómina,2887000.0,3126000.0,239000.0,8.3
2025-09-01,2025,9,September,Recursos Humanos,Marketing y publicidad,630000.0,606000.0,-24000.0,-3.8
2025-09-01,2025,9,September,Recursos Humanos,Tecnología y software,525000.0,572000.0,47000.0,9.0
2025-09-01,2025,9,September,Recursos Humanos,Viajes y viáticos,420000.0,470000.0,50000.0,11.9
2025-09-01,2025,9,September,Recursos Humanos,Arrendamientos,472000.0,437000.0,-35000.0,-7.4
2025-09-01,2025,9,September,Recursos Humanos,Otros gastos operativos,315000.0,272000.0,-43000.0,-13.7
2025-10-01,2025,10,October,Recursos Humanos,Nómina,2887000.0,2910000.0,23000.0,0.8
2025-10-01,2025,10,October,Recursos Humanos,Marketing y publicidad,630000.0,678000.0,48000.0,7.6
2025-10-01,2025,10,October,Recursos Humanos,Tecnología y software,525000.0,507000.0,-18000.0,-3.4
2025-10-01,2025,10,October,Recursos Humanos,Viajes y viáticos,420000.0,397000.0,-23000.0,-5.5
2025-10-01,2025,10,October,Recursos Humanos,Arrendamientos,472000.0,493000.0,21000.0,4.4
2025-10-01,2025,10,October,Recursos Humanos,Otros gastos operativos,315000.0,237000.0,-78000.0,-24.8
2025-11-01,2025,11,November,Recursos Humanos,Nómina,2887000.0,2769000.0,-118000.0,-4.1
2025-11-01,2025,11,November,Recursos Humanos,Marketing y publicidad,630000.0,552000.0,-78000.0,-12.4
2025-11-01,2025,11,November,Recursos Humanos,Tecnología y software,525000.0,539000.0,14000.0,2.7
2025-11-01,2025,11,November,Recursos Humanos,Viajes y viáticos,420000.0,392000.0,-28000.0,-6.7
2025-11-01,2025,11,November,Recursos Humanos,Arrendamientos,472000.0,425000.0,-47000.0,-10.0
2025-11-01,2025,11,November,Recursos Humanos,Otros gastos operativos,315000.0,305000.0,-10000.0,-3.2
2025-12-01,2025,12,December,Recursos Humanos,Nómina,3609000.0,3195000.0,-414000.0,-11.5
2025-12-01,2025,12,December,Recursos Humanos,Marketing y publicidad,787000.0,787000.0,0.0,0.0
2025-12-01,2025,12,December,Recursos Humanos,Tecnología y software,656000.0,616000.0,-40000.0,-6.1
2025-12-01,2025,12,December,Recursos Humanos,Viajes y viáticos,525000.0,507000.0,-18000.0,-3.4
2025-12-01,2025,12,December,Recursos Humanos,Arrendamientos,591000.0,553000.0,-38000.0,-6.4
2025-12-01,2025,12,December,Recursos Humanos,Otros gastos operativos,394000.0,426000.0,32000.0,8.1
